"Fecha","Sensor","Volumen (Gals)","Distancia (KM)","Ver en Mapa"
"2024-06-19 07:01:16","Sensor unico","43.52","155.80","Ver en Mapa"
"2024-06-19 07:01:22","Sensor unico","43.52","156.00","Ver en Mapa"
"2024-06-19 07:01:37","Sensor unico","43.52","156.10","Ver en Mapa"
"2024-06-19 07:02:13","Sensor unico","43.52","156.40","Ver en Mapa"
"2024-06-19 07:02:22","Sensor unico","43.52","156.60","Ver en Mapa"
"2024-06-19 07:03:22","Sensor unico","43.52","157.50","Ver en Mapa"
"2024-06-19 07:03:58","Sensor unico","42.96","157.70","Ver en Mapa"
"2024-06-19 07:04:04","Sensor unico","42.96","157.70","Ver en Mapa"
"2024-06-19 07:04:22","Sensor unico","42.96","157.90","Ver en Mapa"
"2024-06-19 07:05:22","Sensor unico","42.96","158.00","Ver en Mapa"
"2024-06-19 07:06:22","Sensor unico","42.96","158.00","Ver en Mapa"
"2024-06-19 07:07:22","Sensor unico","42.96","158.00","Ver en Mapa"
"2024-06-19 07:08:22","Sensor unico","42.96","158.10","Ver en Mapa"
"2024-06-19 07:09:22","Sensor unico","42.96","158.40","Ver en Mapa"
"2024-06-19 07:09:55","Sensor unico","42.96","158.50","Ver en Mapa"
"2024-06-19 07:10:22","Sensor unico","42.96","158.70","Ver en Mapa"
"2024-06-19 07:10:28","Sensor unico","42.96","158.70","Ver en Mapa"
"2024-06-19 07:10:40","Sensor unico","42.96","158.70","Ver en Mapa"
"2024-06-19 07:10:43","Sensor unico","42.96","158.70","Ver en Mapa"
"2024-06-19 07:11:22","Sensor unico","42.96","158.80","Ver en Mapa"
"2024-06-19 07:12:22","Sensor unico","43.52","158.80","Ver en Mapa"
"2024-06-19 07:13:16","Sensor unico","43.52","158.80","Ver en Mapa"
"2024-06-19 07:13:22","Sensor unico","43.52","158.90","Ver en Mapa"
"2024-06-19 07:13:52","Sensor unico","43.52","159.00","Ver en Mapa"
"2024-06-19 07:13:55","Sensor unico","43.52","159.00","Ver en Mapa"
"2024-06-19 07:14:22","Sensor unico","42.96","159.10","Ver en Mapa"
"2024-06-19 07:14:58","Sensor unico","42.96","159.20","Ver en Mapa"
"2024-06-19 07:15:22","Sensor unico","42.96","159.20","Ver en Mapa"
"2024-06-19 07:16:10","Sensor unico","42.96","159.20","Ver en Mapa"
"2024-06-19 07:16:22","Sensor unico","42.96","159.30","Ver en Mapa"
"2024-06-19 07:17:22","Sensor unico","42.96","159.30","Ver en Mapa"
"2024-06-19 07:18:22","Sensor unico","42.96","159.40","Ver en Mapa"
"2024-06-19 07:18:40","Sensor unico","42.96","159.40","Ver en Mapa"
"2024-06-19 07:19:10","Sensor unico","42.96","159.50","Ver en Mapa"
"2024-06-19 07:19:19","Sensor unico","42.96","159.50","Ver en Mapa"
"2024-06-19 07:19:22","Sensor unico","42.96","159.50","Ver en Mapa"
"2024-06-19 07:20:22","Sensor unico","42.96","159.50","Ver en Mapa"
"2024-06-19 07:21:22","Sensor unico","42.96","159.50","Ver en Mapa"
"2024-06-19 07:21:34","Sensor unico","42.96","159.60","Ver en Mapa"
"2024-06-19 07:21:37","Sensor unico","42.96","159.60","Ver en Mapa"
"2024-06-19 07:21:55","Sensor unico","42.96","159.60","Ver en Mapa"
"2024-06-19 07:21:58","Sensor unico","42.96","159.60","Ver en Mapa"
"2024-06-19 07:22:22","Sensor unico","42.96","159.80","Ver en Mapa"
"2024-06-19 07:22:34","Sensor unico","42.96","159.80","Ver en Mapa"
"2024-06-19 07:22:52","Sensor unico","42.96","159.90","Ver en Mapa"
"2024-06-19 07:23:04","Sensor unico","42.96","159.90","Ver en Mapa"
"2024-06-19 07:23:07","Sensor unico","42.96","159.90","Ver en Mapa"
"2024-06-19 07:23:22","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:13","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:19","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:22","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:25","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:37","Sensor unico","42.96","160.00","Ver en Mapa"
"2024-06-19 07:24:55","Sensor unico","42.96","160.10","Ver en Mapa"
"2024-06-19 07:25:16","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:25:19","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:25:25","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:25:28","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:26:22","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:26:28","Sensor unico","42.96","160.20","Ver en Mapa"
"2024-06-19 07:27:25","Sensor unico","42.96","160.50","Ver en Mapa"
"2024-06-19 07:28:13","Sensor unico","42.96","160.50","Ver en Mapa"
"2024-06-19 07:28:19","Sensor unico","42.96","160.50","Ver en Mapa"
"2024-06-19 07:28:25","Sensor unico","42.96","160.50","Ver en Mapa"
"2024-06-19 07:29:25","Sensor unico","42.96","160.60","Ver en Mapa"
"2024-06-19 07:30:22","Sensor unico","42.96","160.60","Ver en Mapa"
"2024-06-19 07:30:25","Sensor unico","42.96","160.60","Ver en Mapa"
"2024-06-19 07:31:16","Sensor unico","42.96","160.90","Ver en Mapa"
"2024-06-19 07:31:25","Sensor unico","42.96","160.90","Ver en Mapa"
"2024-06-19 07:31:28","Sensor unico","42.96","160.90","Ver en Mapa"
"2024-06-19 07:31:40","Sensor unico","42.96","161.00","Ver en Mapa"
"2024-06-19 07:32:25","Sensor unico","42.96","161.00","Ver en Mapa"
"2024-06-19 07:32:49","Sensor unico","42.96","161.00","Ver en Mapa"
"2024-06-19 07:33:10","Sensor unico","42.96","161.10","Ver en Mapa"
"2024-06-19 07:33:16","Sensor unico","42.96","161.10","Ver en Mapa"
"2024-06-19 07:33:25","Sensor unico","42.96","161.20","Ver en Mapa"
"2024-06-19 07:34:25","Sensor unico","42.96","161.20","Ver en Mapa"
"2024-06-19 07:34:31","Sensor unico","42.96","161.20","Ver en Mapa"
"2024-06-19 07:35:25","Sensor unico","42.96","161.30","Ver en Mapa"
"2024-06-19 07:36:16","Sensor unico","42.96","161.30","Ver en Mapa"
"2024-06-19 07:36:25","Sensor unico","42.96","161.30","Ver en Mapa"
"2024-06-19 07:37:19","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:37:25","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:37:46","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:38:25","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:39:25","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:40:01","Sensor unico","42.96","161.40","Ver en Mapa"
"2024-06-19 07:40:25","Sensor unico","42.96","161.50","Ver en Mapa"
"2024-06-19 07:40:28","Sensor unico","42.96","161.50","Ver en Mapa"
"2024-06-19 07:41:25","Sensor unico","42.96","161.70","Ver en Mapa"
"2024-06-19 07:42:10","Sensor unico","42.96","161.70","Ver en Mapa"
"2024-06-19 07:42:22","Sensor unico","42.96","161.80","Ver en Mapa"
"2024-06-19 07:42:25","Sensor unico","42.96","161.80","Ver en Mapa"
"2024-06-19 07:43:06","Sensor unico","42.96","161.90","Ver en Mapa"
"2024-06-19 07:48:41","Sensor unico","42.96","161.90","Ver en Mapa"
"2024-06-19 07:49:11","Sensor unico","42.96","161.90","Ver en Mapa"
"2024-06-19 07:49:35","Sensor unico","42.96","162.00","Ver en Mapa"
"2024-06-19 07:50:35","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:51:35","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:52:29","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:52:32","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:52:35","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:52:38","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:52:41","Sensor unico","42.4","162.00","Ver en Mapa"
"2024-06-19 07:53:20","Sensor unico","42.4","162.20","Ver en Mapa"
"2024-06-19 07:53:35","Sensor unico","42.4","162.30","Ver en Mapa"
"2024-06-19 07:53:38","Sensor unico","42.4","162.30","Ver en Mapa"
"2024-06-19 07:54:35","Sensor unico","42.4","162.50","Ver en Mapa"
"2024-06-19 07:55:35","Sensor unico","42.4","162.60","Ver en Mapa"
"2024-06-19 07:55:50","Sensor unico","42.4","162.70","Ver en Mapa"
"2024-06-19 07:56:35","Sensor unico","42.4","162.70","Ver en Mapa"
"2024-06-19 07:56:47","Sensor unico","42.4","162.70","Ver en Mapa"
"2024-06-19 07:57:35","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 07:58:35","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 07:59:35","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 07:59:41","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 07:59:47","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 08:00:05","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 08:00:35","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 08:01:26","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 08:01:35","Sensor unico","42.4","162.80","Ver en Mapa"
"2024-06-19 08:02:26","Sensor unico","42.4","163.00","Ver en Mapa"
"2024-06-19 08:02:35","Sensor unico","42.4","163.00","Ver en Mapa"
"2024-06-19 08:02:44","Sensor unico","42.4","163.00","Ver en Mapa"
"2024-06-19 08:03:14","Sensor unico","42.4","163.00","Ver en Mapa"
"2024-06-19 08:03:35","Sensor unico","42.4","163.10","Ver en Mapa"
"2024-06-19 08:04:17","Sensor unico","42.4","163.20","Ver en Mapa"
"2024-06-19 08:04:23","Sensor unico","42.4","163.20","Ver en Mapa"
"2024-06-19 08:04:35","Sensor unico","42.4","163.30","Ver en Mapa"
"2024-06-19 08:04:47","Sensor unico","42.4","163.40","Ver en Mapa"
"2024-06-19 08:05:35","Sensor unico","42.4","163.50","Ver en Mapa"
"2024-06-19 08:06:35","Sensor unico","42.4","163.50","Ver en Mapa"
"2024-06-19 08:07:35","Sensor unico","42.4","163.50","Ver en Mapa"
"2024-06-19 08:08:35","Sensor unico","42.4","163.50","Ver en Mapa"
"2024-06-19 08:08:44","Sensor unico","42.4","163.60","Ver en Mapa"
"2024-06-19 08:09:13","Sensor unico","42.4","163.60","Ver en Mapa"
"2024-06-19 08:26:34","Sensor unico","42.4","163.60","Ver en Mapa"
"2024-06-19 08:27:28","Sensor unico","42.4","163.70","Ver en Mapa"
"2024-06-19 08:28:28","Sensor unico","42.4","163.70","Ver en Mapa"
"2024-06-19 08:29:13","Sensor unico","42.4","163.70","Ver en Mapa"
"2024-06-19 08:29:28","Sensor unico","42.4","163.80","Ver en Mapa"
"2024-06-19 08:29:37","Sensor unico","42.4","163.80","Ver en Mapa"
"2024-06-19 08:29:43","Sensor unico","42.4","163.90","Ver en Mapa"
"2024-06-19 08:30:16","Sensor unico","42.4","164.00","Ver en Mapa"
"2024-06-19 08:30:25","Sensor unico","42.4","164.00","Ver en Mapa"
"2024-06-19 08:30:28","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:30:43","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:30:52","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:31:28","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:32:28","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:33:10","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:33:28","Sensor unico","42.4","164.10","Ver en Mapa"
"2024-06-19 08:34:04","Sensor unico","42.4","164.20","Ver en Mapa"
"2024-06-19 08:34:10","Sensor unico","42.4","164.30","Ver en Mapa"
"2024-06-19 08:34:28","Sensor unico","42.4","164.40","Ver en Mapa"
"2024-06-19 08:34:37","Sensor unico","42.4","164.40","Ver en Mapa"
"2024-06-19 08:35:13","Sensor unico","42.4","164.50","Ver en Mapa"
"2024-06-19 08:35:22","Sensor unico","42.4","164.50","Ver en Mapa"
"2024-06-19 08:35:28","Sensor unico","42.4","164.50","Ver en Mapa"
"2024-06-19 08:35:31","Sensor unico","42.4","164.50","Ver en Mapa"
"2024-06-19 08:35:46","Sensor unico","42.4","164.60","Ver en Mapa"
"2024-06-19 08:36:28","Sensor unico","42.4","164.60","Ver en Mapa"
"2024-06-19 08:37:28","Sensor unico","42.4","164.60","Ver en Mapa"
"2024-06-19 08:38:16","Sensor unico","42.4","164.70","Ver en Mapa"
"2024-06-19 08:38:28","Sensor unico","42.4","164.80","Ver en Mapa"
"2024-06-19 08:38:43","Sensor unico","42.4","164.90","Ver en Mapa"
"2024-06-19 08:38:46","Sensor unico","42.4","164.90","Ver en Mapa"
"2024-06-19 08:39:28","Sensor unico","42.4","165.10","Ver en Mapa"
"2024-06-19 08:40:28","Sensor unico","42.4","165.10","Ver en Mapa"
"2024-06-19 08:41:16","Sensor unico","42.4","165.10","Ver en Mapa"
"2024-06-19 08:41:19","Sensor unico","42.4","165.20","Ver en Mapa"
"2024-06-19 08:41:28","Sensor unico","42.4","165.20","Ver en Mapa"
"2024-06-19 08:41:31","Sensor unico","42.4","165.20","Ver en Mapa"
"2024-06-19 08:42:28","Sensor unico","42.4","165.30","Ver en Mapa"
"2024-06-19 08:43:07","Sensor unico","42.4","165.30","Ver en Mapa"
"2024-06-19 08:43:10","Sensor unico","42.4","165.30","Ver en Mapa"
"2024-06-19 08:43:28","Sensor unico","42.4","165.40","Ver en Mapa"
"2024-06-19 08:44:28","Sensor unico","41.83","165.40","Ver en Mapa"
"2024-06-19 08:45:28","Sensor unico","42.4","165.60","Ver en Mapa"
"2024-06-19 08:46:28","Sensor unico","42.4","165.60","Ver en Mapa"
"2024-06-19 08:47:28","Sensor unico","41.83","165.60","Ver en Mapa"
"2024-06-19 08:48:28","Sensor unico","41.83","165.60","Ver en Mapa"
"2024-06-19 08:48:43","Sensor unico","41.83","165.70","Ver en Mapa"
"2024-06-19 08:48:52","Sensor unico","41.83","165.70","Ver en Mapa"
"2024-06-19 08:49:16","Sensor unico","41.83","165.80","Ver en Mapa"
"2024-06-19 08:49:28","Sensor unico","41.83","165.80","Ver en Mapa"
"2024-06-19 08:50:28","Sensor unico","41.83","165.80","Ver en Mapa"
"2024-06-19 08:51:28","Sensor unico","41.83","165.80","Ver en Mapa"
"2024-06-19 08:52:28","Sensor unico","41.83","166.00","Ver en Mapa"
"2024-06-19 08:53:04","Sensor unico","41.83","166.10","Ver en Mapa"
"2024-06-19 08:53:28","Sensor unico","41.83","166.10","Ver en Mapa"
"2024-06-19 08:54:28","Sensor unico","42.4","166.10","Ver en Mapa"
"2024-06-19 08:55:01","Sensor unico","42.4","166.10","Ver en Mapa"
"2024-06-19 08:55:28","Sensor unico","42.4","166.20","Ver en Mapa"
"2024-06-19 08:56:28","Sensor unico","42.4","166.20","Ver en Mapa"
"2024-06-19 08:57:12","Sensor unico","42.4","166.20","Ver en Mapa"
"2024-06-19 09:01:17","Sensor unico","42.4","166.30","Ver en Mapa"
"2024-06-19 09:01:20","Sensor unico","42.4","166.30","Ver en Mapa"
"2024-06-19 09:01:38","Sensor unico","42.4","166.30","Ver en Mapa"
"2024-06-19 09:01:41","Sensor unico","42.4","166.30","Ver en Mapa"
"2024-06-19 09:02:05","Sensor unico","42.4","166.40","Ver en Mapa"
"2024-06-19 09:03:05","Sensor unico","41.83","166.40","Ver en Mapa"
"2024-06-19 09:04:02","Sensor unico","41.83","166.40","Ver en Mapa"
"2024-06-19 09:05:05","Sensor unico","41.83","166.40","Ver en Mapa"
"2024-06-19 09:05:26","Sensor unico","41.83","166.40","Ver en Mapa"
"2024-06-19 09:05:47","Sensor unico","41.83","166.50","Ver en Mapa"
"2024-06-19 09:06:05","Sensor unico","41.83","166.50","Ver en Mapa"
"2024-06-19 09:07:05","Sensor unico","41.83","166.60","Ver en Mapa"
"2024-06-19 09:07:35","Sensor unico","41.83","166.60","Ver en Mapa"
"2024-06-19 09:07:47","Sensor unico","42.4","166.60","Ver en Mapa"
"2024-06-19 09:08:05","Sensor unico","42.4","166.70","Ver en Mapa"
"2024-06-19 09:08:08","Sensor unico","42.4","166.70","Ver en Mapa"
"2024-06-19 09:09:05","Sensor unico","42.4","166.80","Ver en Mapa"
"2024-06-19 09:10:05","Sensor unico","41.83","166.90","Ver en Mapa"
"2024-06-19 09:11:05","Sensor unico","41.83","166.90","Ver en Mapa"
"2024-06-19 09:12:05","Sensor unico","41.83","166.90","Ver en Mapa"
"2024-06-19 09:13:05","Sensor unico","41.83","166.90","Ver en Mapa"
"2024-06-19 09:13:23","Sensor unico","41.83","167.00","Ver en Mapa"
"2024-06-19 09:14:05","Sensor unico","41.83","167.00","Ver en Mapa"
"2024-06-19 09:15:05","Sensor unico","41.83","167.10","Ver en Mapa"
"2024-06-19 09:16:05","Sensor unico","41.83","167.10","Ver en Mapa"
"2024-06-19 09:17:05","Sensor unico","41.83","167.10","Ver en Mapa"
"2024-06-19 09:17:14","Sensor unico","41.83","167.10","Ver en Mapa"
"2024-06-19 09:17:17","Sensor unico","41.83","167.10","Ver en Mapa"
"2024-06-19 09:17:35","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:17:41","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:17:52","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:23:52","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:24:46","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:25:46","Sensor unico","41.83","167.20","Ver en Mapa"
"2024-06-19 09:26:46","Sensor unico","41.83","167.30","Ver en Mapa"
"2024-06-19 09:27:46","Sensor unico","41.83","167.30","Ver en Mapa"
"2024-06-19 09:28:46","Sensor unico","41.83","167.60","Ver en Mapa"
"2024-06-19 09:29:46","Sensor unico","41.83","167.60","Ver en Mapa"
"2024-06-19 09:30:46","Sensor unico","41.83","167.60","Ver en Mapa"
"2024-06-19 09:31:46","Sensor unico","42.4","167.70","Ver en Mapa"
"2024-06-19 09:31:49","Sensor unico","42.4","167.70","Ver en Mapa"
"2024-06-19 09:32:25","Sensor unico","42.4","167.80","Ver en Mapa"
"2024-06-19 09:32:46","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:33:46","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:34:34","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:34:43","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:34:46","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:35:46","Sensor unico","41.83","167.90","Ver en Mapa"
"2024-06-19 09:36:37","Sensor unico","41.83","168.00","Ver en Mapa"
"2024-06-19 09:36:40","Sensor unico","41.83","168.00","Ver en Mapa"
"2024-06-19 09:36:46","Sensor unico","41.83","168.00","Ver en Mapa"
"2024-06-19 09:37:13","Sensor unico","41.83","168.10","Ver en Mapa"
"2024-06-19 09:37:25","Sensor unico","41.83","168.10","Ver en Mapa"
"2024-06-19 09:37:31","Sensor unico","41.83","168.10","Ver en Mapa"
"2024-06-19 09:37:46","Sensor unico","41.83","168.20","Ver en Mapa"
"2024-06-19 09:37:49","Sensor unico","41.83","168.20","Ver en Mapa"
"2024-06-19 09:37:52","Sensor unico","41.83","168.20","Ver en Mapa"
"2024-06-19 09:38:31","Sensor unico","41.83","168.40","Ver en Mapa"
"2024-06-19 09:38:34","Sensor unico","41.83","168.40","Ver en Mapa"
"2024-06-19 09:38:46","Sensor unico","41.83","168.50","Ver en Mapa"
"2024-06-19 09:39:46","Sensor unico","41.83","168.60","Ver en Mapa"
"2024-06-19 09:40:01","Sensor unico","41.83","168.60","Ver en Mapa"
"2024-06-19 09:40:16","Sensor unico","41.83","168.70","Ver en Mapa"
"2024-06-19 09:40:40","Sensor unico","41.83","168.80","Ver en Mapa"
"2024-06-19 09:40:46","Sensor unico","41.83","168.80","Ver en Mapa"
"2024-06-19 09:41:46","Sensor unico","41.83","168.90","Ver en Mapa"
"2024-06-19 09:42:25","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:42:28","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:42:31","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:42:45","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:49:26","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:50:11","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:51:11","Sensor unico","41.83","169.10","Ver en Mapa"
"2024-06-19 09:52:11","Sensor unico","41.83","169.30","Ver en Mapa"
"2024-06-19 09:53:02","Sensor unico","41.83","169.40","Ver en Mapa"
"2024-06-19 09:53:11","Sensor unico","41.83","169.50","Ver en Mapa"
"2024-06-19 09:53:23","Sensor unico","41.83","169.50","Ver en Mapa"
"2024-06-19 09:54:11","Sensor unico","41.83","169.60","Ver en Mapa"
"2024-06-19 09:55:11","Sensor unico","41.83","169.70","Ver en Mapa"
"2024-06-19 09:56:11","Sensor unico","41.83","169.80","Ver en Mapa"
"2024-06-19 09:57:11","Sensor unico","41.26","169.80","Ver en Mapa"
"2024-06-19 09:58:11","Sensor unico","41.26","169.80","Ver en Mapa"
"2024-06-19 09:59:11","Sensor unico","41.26","169.80","Ver en Mapa"
"2024-06-19 10:00:11","Sensor unico","41.26","169.80","Ver en Mapa"
"2024-06-19 10:01:11","Sensor unico","41.83","169.80","Ver en Mapa"
"2024-06-19 10:01:59","Sensor unico","41.83","169.90","Ver en Mapa"
"2024-06-19 10:02:11","Sensor unico","41.83","169.90","Ver en Mapa"
"2024-06-19 10:03:11","Sensor unico","41.83","169.90","Ver en Mapa"
"2024-06-19 10:04:11","Sensor unico","41.83","169.90","Ver en Mapa"
"2024-06-19 10:05:11","Sensor unico","41.83","170.30","Ver en Mapa"
"2024-06-19 10:06:11","Sensor unico","41.83","170.40","Ver en Mapa"
"2024-06-19 10:07:11","Sensor unico","41.83","170.50","Ver en Mapa"
"2024-06-19 10:07:26","Sensor unico","41.83","170.50","Ver en Mapa"
"2024-06-19 10:07:32","Sensor unico","41.83","170.50","Ver en Mapa"
"2024-06-19 10:07:47","Sensor unico","41.83","170.50","Ver en Mapa"
"2024-06-19 10:08:11","Sensor unico","41.83","170.60","Ver en Mapa"
"2024-06-19 10:09:11","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:10:11","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:11:02","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:11:11","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:11:38","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:11:41","Sensor unico","41.26","170.60","Ver en Mapa"
"2024-06-19 10:12:11","Sensor unico","41.26","170.80","Ver en Mapa"
"2024-06-19 10:13:02","Sensor unico","41.26","171.00","Ver en Mapa"
"2024-06-19 10:13:11","Sensor unico","41.26","171.00","Ver en Mapa"
"2024-06-19 10:13:38","Sensor unico","41.26","171.00","Ver en Mapa"
"2024-06-19 10:14:05","Sensor unico","41.83","171.30","Ver en Mapa"
"2024-06-19 10:14:11","Sensor unico","41.83","171.30","Ver en Mapa"
"2024-06-19 10:14:56","Sensor unico","41.83","171.70","Ver en Mapa"
"2024-06-19 10:15:11","Sensor unico","41.26","171.90","Ver en Mapa"
"2024-06-19 10:15:20","Sensor unico","41.26","172.00","Ver en Mapa"
